# MaleCNS v1.0 soma positions, every 7th of 141781 by bodyId order (deterministic, FR-PRP-09)
bodyId,x,y,z
801873,61683,52241,91884
801884,55404,55350,61584
801893,42446,44720,117376
801904,64451,60863,83065
801915,62838,61748,82046
801922,41740,63586,82312
801936,58148,47285,127471
801943,50472,58099,125689
801951,49436,52640,126040
801961,59812,47071,83767
801973,38501,45882,90975
801982,40989,61881,88095
801993,57191,55282,62785
802001,47009,62331,83023
802009,62173,63508,107455
802017,52963,58533,66498
802025,39100,61240,84935
802037,46730,63816,82430
802047,47561,64795,86640
802062,56165,63962,105520
802072,39002,48321,76214
802083,45300,64213,71565
802093,36678,60204,83152
802104,54672,44203,128840
802115,60904,48480,119992
802127,58138,57289,127347
802136,43416,43124,118316
802145,59594,63576,81432
802155,38278,62316,85714
802167,53392,64516,73526
802177,54008,43614,117533
802185,36008,58293,85823
802193,42354,63150,83388
802205,45043,53782,64177
802214,45104,45000,109722
802223,56425,54870,104950
802235,58537,46841,118885
802242,51566,41738,119356
802252,44966,44752,119538
802261,48926,40271,130907
802276,41126,58628,105924
802289,53747,67962,97277
802297,46461,44267,108944
802309,46660,64958,89440
802317,53171,58237,67314
802328,42426,59881,124623
802337,51290,61400,122408
802354,54722,52938,127416
802362,42298,63971,82851
802371,49953,56527,129985
802378,49132,65190,88388
802386,55648,62678,69118
802396,55998,52238,129883
802404,45896,50338,125852
802413,55082,51024,131212
802421,50138,65021,91373
802430,47038,41490,121036
802442,45116,63656,89554
802450,42060,59609,125070
802462,57250,49644,126777
802470,54778,63487,83011
802480,58123,51298,129044
802489,50111,42963,104678
802497,49868,40386,126321
802508,52585,53171,132677
802520,48724,64966,98096
802528,55178,53138,129650
802538,46956,48956,131210
802548,57571,46215,83426
802556,38800,62506,84264
802564,47831,64724,75519
802573,57830,62132,105104
802583,53433,55835,128230
802594,56668,54560,104086
802601,36582,57674,88500
802611,58015,61270,83407
802622,52167,55016,130927
802632,48731,43850,134525
802640,63220,56564,85053
802651,49547,42775,94550
802661,43478,47340,128068
802670,48632,62678,121342
802678,44994,65310,91702
802691,63631,57851,84319
802702,62730,49896,81083
802714,49226,61115,122771
802722,57536,52314,129950
802731,61829,60513,119397
802739,41472,62586,84168
802747,57903,63349,104788
802756,61434,49200,85718
802765,49909,52693,124230
802779,47706,63433,78167
802789,59289,66061,92078
802800,52531,64155,87266
802809,55542,53168,131334
802818,41106,48400,125910
802830,35684,56203,84419
802838,56830,48692,128252
802848,47870,40406,124054
802858,54781,45368,116969
802869,45161,64377,86963
802879,47222,58822,128022
802888,53496,56470,67144
802896,59717,48747,124244
802904,57437,52998,102674
802911,44818,41594,124266
802918,52356,59974,125412
802932,34958,58320,82174
802944,46256,63890,103606
802953,53398,65801,77389
802961,49904,63959,95428
802973,55603,52152,128420
802983,57419,45809,127373
802990,36772,66590,72256
802999,51282,63404,83396
803008,40950,61102,87760
803015,49158,51800,131373
803023,58742,47799,80335
803032,39302,45030,89502
803039,57664,57847,63900
803049,61750,47776,90184
803059,61524,52756,82096
803068,61424,60292,118260
803075,36944,52466,90776
803085,60820,51512,93880
803095,40186,60677,83219
803106,43450,64600,89812
803114,37014,52412,90128
803123,38020,57703,84866
803132,42224,44820,82869
803141,46855,60182,68512
803153,61211,55645,87008
803164,56466,53945,127063
803173,46221,51945,130154
803180,53247,53811,129276
803187,59126,67748,94522
803196,61885,60872,116981
803204,42714,63711,87602
803211,47076,50428,125670
803219,45015,52250,130999
803228,38742,62552,108756
803235,49170,53830,128024
803243,50944,62422,117984
803252,53244,42760,119938
803261,46619,44848,118953
803268,37431,61891,85023
803278,39638,65600,104098
803290,49261,63971,81432
803302,62679,55851,87189
803310,60011,60355,114533
803317,48027,53738,129200
803324,62402,51516,115422
803333,49864,61558,124724
803342,56535,44248,124039
803353,55783,51357,130742
803365,45932,45345,118123
803376,36585,52714,84827
803385,58138,48310,122901
803394,56042,45527,117765
803405,51448,42660,113936
803417,51700,43084,117428
803425,50066,63999,97687
803432,56612,45618,123034
803442,57622,66174,77344
803450,49777,59317,110964
803458,46842,53251,128501
803468,54666,44934,107510
803477,52810,44442,100188
803489,60163,67136,93636
803500,51722,44498,133916
803509,44364,48696,129084
803518,42512,55152,66172
803526,44248,65158,79902
803535,41801,64196,108294
803552,58178,49026,127006
803563,46607,51695,128763
803574,39056,45544,89784
803583,52579,66837,98573
803590,58278,57000,128188
803598,52418,59144,102384
803607,50572,40266,130368
803614,40176,66097,99997
803625,62021,61171,90658
803633,49829,63185,100172
803644,56737,46233,113854
803653,52041,60368,127187
803661,62514,54266,86426
803674,44258,58655,128717
803682,57638,44750,123232
803690,50319,53328,129114
803702,62158,50622,84370
803712,52886,42434,122220
803721,59164,55072,128418
803732,46136,41707,124148
803741,53656,52742,126016
803748,45532,47176,122186
803759,62411,61703,106812
803767,47872,61245,116580
803775,36382,58536,83692
803785,62534,53356,87662
803795,42001,49114,99853
803804,50001,40339,124715
803813,56706,49340,123318
803823,38268,63080,83010
803831,61510,47910,86205
803841,46033,45025,106962
803850,48560,63112,82074
803859,46338,44492,103780
803868,62045,59745,87744
803876,62624,62458,81392
803889,45668,41733,116437
803897,55571,52044,131086
803906,35726,58270,85308
803918,43123,53906,103142
803926,57492,67840,94360
803934,42401,63398,106735
803943,52079,64473,73965
803951,37952,47866,79708
803958,46970,43000,118154
803971,58838,53150,107898
803979,57144,46594,109374
803987,46038,40804,125455
803996,55371,44221,125647
804003,44986,60774,104192
804012,38692,60998,83342
804020,38543,48060,83496
804031,45849,63790,89747
804038,60364,52464,81494
804046,48450,65408,90524
804055,62537,52045,91085
804064,41919,48364,125273
804072,57720,62894,105818
804081,42369,51865,102084
804090,57891,63290,82627
804100,62035,59206,120183
804112,59793,62907,82479
804119,54324,50928,131818
804132,45720,63267,104022
804140,47945,64694,88080
804149,60969,50164,83472
804160,58812,64738,108094
804168,57474,48190,125937
804177,48567,65660,92814
804184,36041,53659,84589
804192,36364,65134,70330
804201,51374,62704,85718
804212,38970,48628,83744
804222,39624,58720,88492
804232,46952,59150,111140
804242,52213,61885,117149
804251,57121,61476,82909
804259,46193,44142,108222
804269,57286,68372,103030
804284,49970,41782,115062
804295,47570,60268,113514
804304,53028,50670,121048
804316,39588,65209,104811
804327,49332,62564,83872
804335,51347,57901,130478
804345,45924,50333,130690
804356,47702,64694,85612
804368,49696,40730,120080
804379,52038,56989,130335
804387,61046,52570,110895
804398,48512,40674,121588
804405,39776,63231,90257
804413,61968,55335,86801
804421,41116,59592,122222
804429,47659,63165,86910
804439,51832,63811,86637
804446,57125,63734,82194
804455,61610,55274,123704
804465,59046,53094,64142
804472,50300,62056,116260
804481,52432,62242,69706
804494,49893,61240,71426
804502,62190,62071,84587
804511,57110,63368,106294
804520,57584,52690,101912
804530,43875,46995,124923
804540,62492,51783,93567
804551,50319,52644,64834
804559,61665,53797,88101
804570,57572,62502,120310
804579,38946,65416,109732
804587,43476,64506,87274
804597,49240,61802,117890
804605,63116,56768,86860
804617,61894,64053,107232
804627,55705,43928,122839
804634,58666,50854,99094
804643,47555,61474,116690
804654,46878,50452,131564
804663,49680,64683,98765
804673,55476,62724,117160
804680,50544,43276,109728
804688,44355,53879,103458
804700,55917,63704,81873
804710,50711,59600,124558
804721,35575,56194,83656
804729,43728,55640,103928
804737,39788,63702,82768
804747,48416,58488,100350
804754,58982,63379,106827
804764,57128,48520,102016
804774,44699,65942,79033
804784,49206,58854,127904
804794,54086,65616,91011
804805,44516,49408,126142
804817,57720,66590,107899
804829,50506,42806,109352
804838,61108,54904,81488
804849,62511,57788,85623
804857,54454,49492,122190
804867,39324,55238,116166
804875,60358,53260,81286
804882,44845,44073,113547
804890,45438,64306,85518
804899,52558,54226,131072
804907,53420,53028,129080
804919,59670,61282,123001
804933,47799,59852,111919
804941,61420,56378,64494
804950,47806,39901,124342
804960,58842,50221,104839
804968,44438,44350,83584
804977,38134,45475,84167
804988,56906,48716,129340
804996,49458,63878,95785
805007,58986,50106,124071
805016,43418,53682,130280
805025,57184,62770,119824
805040,44306,67472,98314
805049,58454,52265,64540
805060,56014,65501,78821
805068,49384,61526,101956
805077,38632,65022,106980
805087,59716,60314,84184
805098,48030,64291,82511
805106,61729,46983,84081
805115,54730,54396,101106
805125,55818,52252,127041
805132,47332,63234,71734
805142,38762,46138,87402
805151,53670,64220,85524
805158,47950,41685,116271
805169,49906,59679,108927
805182,42649,64155,82481
805190,60664,59568,66394
805199,64440,57172,83480
805208,47560,56192,128873
805215,42366,63228,87936
805223,38401,54702,120754
805230,52280,42498,125936
805239,48390,43738,103782
805248,40516,60500,121600
805259,43358,65246,80214
805268,57458,46404,127494
805275,45799,44470,100195
805283,56942,46964,124242
805294,55226,59062,127280
805302,56509,47721,121540
805312,58153,57419,128951
805321,58088,49739,99658
805332,57514,65292,91820
805341,57062,51376,127454
805350,52169,55023,127990
805357,60146,63114,83000
805364,58161,60164,125740
805371,47631,42019,117739
805378,47515,53573,126859
805388,37040,58398,84478
805395,43181,64097,84362
805405,61888,47529,85592
805414,49524,60360,126528
805425,56913,53776,101199
805433,53536,56213,127590
805442,54139,57228,63937
805453,48930,60842,72352
805461,55825,63844,88776
805468,39860,59487,88014
805478,58011,56920,127869
805485,56830,64848,79930
805492,52566,58980,66450
805502,40998,66434,101182
805513,49710,62912,118076
805521,44480,60192,116112
805529,48688,61186,102082
805540,61496,50576,83586
805547,44582,66062,75181
805557,57228,49790,128644
805567,48618,59286,107642
805576,50072,40151,128166
805590,48260,64334,83828
805599,59239,68934,103534
805607,48558,43238,102498
805615,46164,62143,119234
805626,38756,46122,90268
805634,45860,41710,122178
805644,60271,61914,107617
805653,51266,62748,118576
805667,58634,51920,126864
805677,43566,50632,129350
805688,49370,58132,128126
805698,39923,50022,123991
805705,62936,50074,84082
805719,62476,47442,85894
805728,53380,59430,102252
805738,61617,60098,84541
805746,38780,62688,85284
805755,55086,54452,65452
805766,57434,65240,107310
805777,39116,49040,72758
805787,57192,52712,62554
805797,52299,42885,114822
805807,44704,48494,125280
805815,60228,59692,114426
805824,46886,41805,118667
805832,55764,45122,84128
805840,59976,65034,107481
805847,43847,66162,78827
805855,37366,65456,69896
805866,38386,53520,83176
805874,60562,48596,93884
805884,44796,56576,103508
805896,52104,59564,108162
805905,54515,54990,130752
805917,48068,64844,86711
805927,43780,51403,129294
805936,38688,57194,121524
805946,38910,47585,82682
805958,48290,64584,81102
805966,58037,62414,84375
805977,37280,58264,87260
805986,46609,64230,84739
805997,54984,51967,125447
806009,36018,56749,85499
806017,38414,61334,87234
806028,51524,55839,125336
806036,57416,64290,81336
806045,35606,53672,79842
806055,43887,56752,67878
806062,49798,52095,123064
806074,58701,67878,103534
806085,48560,54080,129435
806093,55607,53042,126707
806103,47393,53522,128610
806110,57616,49460,126280
806121,51048,52854,123334
806130,50169,53703,128193
806139,45248,55610,67022
806153,49344,51994,122424
806166,57695,52283,100943
806174,52484,57358,128997
806182,54812,63188,85462
806191,53422,60694,126637
806203,49774,66290,95590
806213,49332,55112,129746
806224,35368,54272,81108
806234,58566,68081,101959
806242,60731,48254,82966
806252,61698,59430,102092
806263,58692,49188,127830
806271,48581,64160,100667
806278,51174,53780,123142
806287,52766,58576,127950
806297,49496,60172,111072
806304,43715,65274,106518
806315,47865,66189,94949
806324,54896,52698,126332
806335,43708,43906,115802
806350,50538,57260,127416
806360,47907,66032,93612
806370,55272,53824,62024
806379,63092,52498,88508
806389,50816,44550,107122
806396,46300,63903,89514
806403,44984,56462,67368
806412,42917,54187,66168
806420,52056,52983,123752
806427,50508,40584,123456
806436,36904,57372,88118
806448,44110,46622,102928
806462,45682,65394,89108
806471,40414,63222,86238
806480,45296,45588,123072
806489,56417,58661,66551
806497,50046,56650,66879
806505,48910,64058,85936
806513,53124,45076,100526
806522,43524,64165,90223
806531,59760,67147,103932
806542,59001,47134,114756
806555,45572,59068,112744
806563,40715,65781,104679
806573,37646,64062,106543
806582,51044,65779,79049
806591,49073,54187,131044
806602,48166,66410,97445
806611,56490,51086,127286
806619,50121,65422,94924
806628,49732,66005,92677
806639,39182,64890,110018
806648,54674,52444,128058
806659,56642,53706,128112
806668,45754,66334,93644
806675,48146,65650,78292
806684,49150,58852,128478
806692,60708,60826,89508
806705,41742,63872,81190
806715,62932,55170,80226
806723,57486,53614,130376
806734,58565,49869,124251
806741,51984,62652,122898
806755,58240,64894,105632
806765,44568,52663,130800
806775,43926,63406,84094
806785,60039,68076,99277
806797,42586,44448,83520
806809,49200,65622,89720
806819,62306,50462,77514
806826,60996,49270,122282
806834,47416,54001,127487
806843,56394,47560,122184
806854,41658,51708,127902
806865,39741,65978,110285
806874,38086,66276,70564
806884,45694,67262,96998
806893,57390,64569,90866
806901,39205,57999,87951
806909,40926,58740,117728
806924,39434,46572,83896
806935,45378,55404,64020
806942,50163,56408,69046
806950,45926,52535,127397
806958,57382,50263,126896
806970,58660,48426,125762
806981,56718,64660,89924
806988,50770,66258,95136
806997,37386,60790,88078
807010,51836,41736,120694
807020,59478,61425,66849
807030,37198,56538,84759
807039,45792,64325,82078
807051,49848,64892,80792
807059,47280,56538,63912
807071,58928,61386,105896
807081,48876,43188,101456
807094,52416,54758,63038
807106,60993,61751,106827
807117,50490,44644,98316
807129,63157,48141,84462
807139,42488,51702,107254
807150,39030,61712,84123
807161,47632,64338,85426
807173,46076,44093,110723
807183,52438,63270,84168
807197,51518,62794,122548
807208,58124,66586,107408
807222,39528,59206,120194
807231,47216,61877,122265
807244,53538,64256,83826
807254,57704,48518,98374
807262,44934,44658,113516
807269,56279,46822,120747
807278,49048,58236,127666
807291,53910,53195,129063
807300,45821,63639,84659
807313,47905,60837,114820
807323,42992,62178,84504
807333,47333,44226,106713
807342,42450,65416,79588
807352,49526,61484,101096
807361,40385,63262,84829
807369,57768,53675,129917
807379,53166,54356,129508
807392,49130,40230,129736
807400,42178,47538,98158
807408,38882,48996,81418
807419,37829,48856,78490
807430,44753,65331,88824
807437,51960,44204,107990
807448,50196,64412,85018
807456,62726,57570,87950
807470,42954,56774,104232
807480,41928,61167,83005
807491,45686,52916,128124
807499,47873,66953,96776
807511,48752,60384,127294
807520,41923,51093,128166
807530,52510,62278,118428
807538,50384,65883,94760
807548,57058,64704,80504
807560,49704,63144,96958
807572,60818,52866,110494
807580,45114,44604,114156
807592,36144,56166,86095
807603,51528,56784,131154
807613,39524,56114,116780
807621,45073,50400,128861
807631,62696,52762,117874
807643,52044,61227,124781
807653,59859,52094,82111
807662,59921,67816,105597
807675,51002,50338,120080
807685,62706,61340,87828
807694,44664,42914,122290
807704,43800,54928,102583
807713,50594,40628,125848
807725,36835,53154,82649
807734,59888,50041,126084
807745,37943,48284,91707
807760,51974,58800,128272
807771,51377,60860,122774
807780,53410,43349,132772
807792,45468,65658,89406
807800,35727,58489,80995
807812,51088,64364,85050
807824,42150,61193,82570
807833,42284,47096,97230
807841,35330,56400,83046
807851,48556,59876,102047
807861,56686,55326,62306
807870,58318,44686,119612
807879,44157,62445,105674
807886,57108,47598,105906
807897,46458,62256,84062
807907,50460,53460,125812
807922,60422,67588,105538
807936,64394,55906,83018
807945,50462,46798,134442
807953,58786,57344,127930
807961,36076,57448,84714
807969,48879,63549,82806
807978,49400,54025,124950
807989,45188,51022,128914
808005,59044,67646,105580
808013,50258,55010,124356
808026,46049,65175,89560
808034,60664,61729,116921
808046,53714,55184,129056
808059,53348,44304,98260
808069,51335,58781,126904
808080,38374,62550,84779
808094,51015,65927,96857
808105,48610,65650,91436
808117,42862,47986,103060
808126,61570,59048,87928
808143,45074,44888,118138
808153,47124,43547,108756
808161,50952,66113,94127
808176,48291,40181,124827
808186,61156,50602,81310
808197,44668,62506,84264
808207,56741,51867,129403
808218,42232,48043,126170
808232,51605,56867,130629
808245,56916,64284,81334
808255,51590,55390,130666
808270,37008,53272,85568
808282,44770,66832,94918
808293,49527,61797,119726
808302,49948,64768,75642
808314,59812,67565,104220
808325,57928,45676,113397
808338,56190,54796,130420
808347,64020,58692,80669
808357,58012,52478,129062
808373,45200,44909,102169
808387,62035,60315,87680
808394,42152,60021,118880
808408,46329,53836,129533
808415,50248,60198,112776
808424,46296,54524,129310
808438,55092,63118,87228
808451,57724,60644,125118
808464,51592,41538,130098
808472,46241,54109,129856
808485,54648,65172,79722
808496,59156,61872,106238
808507,41905,62697,89289
808517,51576,64430,84434
808530,45606,44145,114462
808541,60982,49810,84141
808551,50039,60530,99910
808567,37324,57714,87806
808575,55429,55287,62599
808584,63035,54112,85317
808601,43550,63420,83542
808610,44012,66681,94322
808619,62798,57700,86000
808629,36708,52021,85081
808640,60650,62764,81544
808650,39146,63520,109560
808660,38940,64572,105780
808670,49656,55584,128230
808682,45678,42986,112496
808690,38940,63887,108967
808701,52664,58812,101502
808709,59924,68382,102050
808718,44348,62916,86148
808727,41410,65729,102741
808742,49830,54534,126285
808752,47784,62557,119140
808762,57161,60951,104999
808773,50368,60438,125562
808781,49520,42535,132595
808790,47722,54686,65730
808799,62586,48888,84410
808810,35937,59276,84456
808821,52812,58780,127266
808835,39785,44452,87099
808844,39782,52191,83218
808857,37366,66924,71946
808867,59460,65751,108790
808879,45406,49332,127964
808886,43530,47714,127046
808898,34716,57094,80758
808907,58083,62327,117052
808919,45836,53390,130396
808927,58630,49620,128154
808935,51065,60533,100838
808952,58748,63146,85060
808962,38579,53857,117189
808977,51678,44854,99542
808988,40692,45194,83766
809001,37204,57242,83812
809013,54177,63310,86298
809021,64057,59363,79818
809037,52944,63646,82328
809049,37464,61554,84468
809062,56476,63600,104862
809074,62109,60131,117938
809082,61553,61734,117552
809095,58344,50404,128174
809106,55088,62574,103954
809118,51260,57530,99606
809129,48112,39708,129415
809138,50342,45650,101856
809147,59876,62881,117917
809155,54916,52844,128310
809162,37925,55925,120473
809170,61424,51198,79460
809181,43771,58341,128963
809190,57829,46699,114769
809202,46160,63116,87802
809212,55020,64492,87638
809223,61156,50878,92995
809235,49899,50407,122645
809244,40876,63490,86002
809261,52922,65270,77900
809273,50344,40450,128452
809284,51152,42828,93954
809298,46268,54242,131362
809310,48614,66598,96942
809322,41060,60314,123398
809333,64087,59271,80556
809346,36389,59682,82725
809358,48000,64937,88742
809373,51860,63300,84537
809386,43730,62930,85892
809394,42478,53745,66201
809402,38850,47636,83202
809411,36636,57882,86335
809422,47184,66702,98162
809433,60004,64398,108596
809442,62205,51121,114632
809450,50442,45648,99296
809460,49441,62233,118706
809469,51623,64064,84715
809484,59906,46335,120563
809496,49350,43110,99142
809509,43752,63915,84528
809524,62452,61696,89186
809533,45688,56422,64414
809542,63129,56111,86620
809552,50037,43318,101041
809562,48870,63110,101170
809570,60508,52618,109814
809578,48282,56616,130074
809589,43096,62660,83862
809598,37724,58400,88572
809612,59062,68736,101596
809628,60699,61271,106554
809643,59542,62113,119359
809659,40156,54563,67196
809669,50870,44446,98030
809678,57662,49420,126988
809689,62068,51081,118943
809698,49388,60822,125008
809708,61762,57811,114487
809717,38458,51300,91892
809730,58952,54978,63910
809741,53478,44626,106532
809754,62487,53005,82980
809764,48842,64792,96018
809777,63634,61678,84432
809788,61582,60594,117864
809799,38704,49154,83280
809809,42083,53764,66481
809818,38108,58604,84206
809831,52069,53457,126107
809846,47576,65781,99628
809856,56115,64511,88338
809866,62009,52243,90108
809876,51636,43066,114286
809886,46408,43838,98554
809901,45496,45246,107066
809913,44848,63750,81702
809925,58746,68079,101425
809939,51765,57853,101220
809955,42943,57238,128775
809972,37899,63735,110082
809981,44482,45178,110462
809990,49732,63442,88134
810001,41519,65503,108548
810016,39366,59218,121736
810032,59400,63446,82702
810044,42760,44048,93404
810063,43584,51044,129778
810070,37647,45737,85431
810086,57742,47531,126920
810099,63350,52932,85602
810119,53532,64396,83210
810134,62168,61958,90426
810147,37982,55493,120034
810155,38888,58414,120162
810163,64193,58456,81341
810175,44903,60119,68968
810189,46542,44644,108090
810202,49334,62836,122504
810210,38729,63315,108855
810225,49164,65366,94196
810238,60027,68458,105063
810246,58996,68684,97700
810257,62618,60234,88396
810276,38108,53478,119528
810283,60666,50838,81484
810295,45072,49004,125586
810307,51586,53015,126976
810316,46242,40272,120322
810328,61604,56226,123666
810337,62872,56718,87292
810346,53216,54894,129190
810362,49330,61771,119026
810371,41816,52772,67109
810378,41212,64230,88100
810388,61941,61243,82336
810400,51941,57011,128156
810411,54343,64364,86858
810419,61720,52480,112500
810433,43464,61270,119294
810448,60507,60709,84504
810459,45036,59030,128927
810469,40886,51568,68244
810481,39194,62606,109176
810493,47399,66114,99297
810510,37652,57913,88265
810527,54374,60730,67400
810541,57863,58496,65668
810555,40190,59596,122090
810566,38349,55596,118725
810579,47689,53700,100571
810595,62046,50718,114164
810604,36072,55467,85734
810619,49272,63669,84937
810629,62264,51752,114522
810641,49570,64868,91116
810653,37870,61413,81968
810664,38102,59794,83881
810676,55873,56212,103689
810687,56366,65718,78494
810699,46370,52458,129932
810712,59380,63100,120074
810722,46972,49584,131280
810734,36608,52750,88012
810746,49176,63110,85958
810755,46221,55643,69557
810768,52454,55272,131708
810784,60116,68086,98197
810796,44203,63932,85979
810806,41036,65924,102045
810818,50992,60012,101312
810829,44663,63909,85731
810841,61764,62277,84254
810855,47546,58192,102224
810864,42506,65624,107638
810873,59132,68532,96980
810883,39183,63713,82607
810895,49276,62844,119960
810905,50620,42942,95982
810917,41328,60446,83366
810930,62226,54882,84046
810940,62950,51774,88606
810951,61126,61364,81096
810963,54177,58088,128396
810979,54530,63132,118426
810995,45700,46023,122207
811007,38520,65372,110250
811018,53951,63216,88468
811025,48532,64182,87466
811034,57837,53084,129385
811043,45835,40735,124757
811055,50583,64097,85067
811071,39316,51504,82250
811081,39146,63398,109092
811095,49004,54742,131864
811104,44286,43569,122549
811116,44720,63752,84570
811134,48641,62684,118478
811141,61492,61298,116906
811154,43562,53789,65385
811162,40678,65318,109222
811173,59370,64900,79650
811188,48532,60916,115080
811206,58770,50472,128266
811215,51128,41579,118963
811235,56856,46826,120104
811252,50604,60510,101090
811264,59972,66058,92136
811277,48396,65518,77798
811293,61546,58604,89702
811310,48514,61582,116424
811321,41720,60766,83202
811333,47622,65716,98630
811349,56592,63270,87582
811360,52416,64604,85660
811374,49240,62892,119224
811386,46701,63843,71985
811400,60876,60492,106815
811410,42496,45829,125304
811420,57266,44564,125148
811430,50107,60338,111320
811441,43945,55332,66489
811454,44150,57984,129581
811471,57763,47950,122611
811487,38370,65993,70092
811496,49910,54732,127607
811507,44002,62849,80928
811524,57348,56292,65562
811534,43228,49338,128976
811553,48737,63945,82648
811560,36522,57612,85046
811570,64252,59838,83420
811579,55582,51528,130246
811594,40760,59157,120890
811614,43753,67330,99538
811626,55902,62577,83446
811646,55209,56060,62006
811658,50580,63044,71412
811669,61718,61226,117561
811679,47952,64365,76566
811694,50259,59124,110777
811711,54672,63166,83866
811720,50610,62082,70518
811734,37347,54075,84719
811753,55014,64364,86809
811761,49815,62294,85373
811775,48564,55018,126470
811788,45991,64482,85165
811799,59760,63176,84025
811813,45529,55571,64924
811830,58280,45798,117915
811839,62804,58696,87246
811851,49242,52644,123714
811860,38440,63660,81938
811871,52468,64530,89124
811893,50692,54230,122134
811906,45180,63494,83394
811917,62440,55285,88762
811933,62894,56250,116294
811945,63308,62554,79734
811960,59738,60020,81907
811971,35059,57087,82594
811988,44155,66236,76970
811997,54304,63782,86289
812013,49192,63608,84176
812023,53544,55992,130966
812042,61676,58536,101136
812063,49206,63398,88589
812076,46700,51760,126480
812088,49807,62501,70695
812102,59686,68194,100286
812113,47201,42411,116660
812134,46646,66396,94188
812144,53218,66997,99752
812153,43174,57102,128184
812166,50228,62856,119794
812186,48454,40672,122380
812193,51334,42812,132736
812202,52654,62814,122068
812213,45474,57738,65422
812223,59934,62826,118530
812241,44193,54760,66077
812256,46310,43162,116312
812272,46680,58554,109440
812288,55224,62962,104214
812307,62474,56724,81982
812317,60641,48146,93574
812328,44333,63823,86576
812337,59311,61810,117576
812352,50052,62792,71901
812362,48876,62842,118922
812373,52498,64886,88142
812396,38336,53916,120273
812412,58942,55478,64084
812435,64934,58813,82984
812459,60695,61902,116491
812468,49941,62088,117689
812480,54108,63892,86799
812494,47380,66576,98986
812507,36668,47298,85286
812519,56077,59488,127019
812535,43088,57362,129204
812553,38959,58392,88650
812563,44498,55014,65638
812576,54803,67063,102565
812594,46882,43426,96456
812611,38878,56752,119906
812620,39350,67120,71468
812634,43219,43176,118970
812651,45625,44029,97108
812669,37873,47256,92796
812690,56576,51250,126096
812708,39606,65627,108835
812721,59716,59542,81988
812734,40005,47422,120568
812748,60716,52308,125660
812766,47522,52578,126078
812786,53288,62618,118262
812800,55226,62782,83846
812823,50894,60944,70138
812832,58356,46048,126157
812849,39020,65999,106632
812872,39850,62966,91082
812885,36883,59597,86833
812906,40897,64282,80970
812925,45014,51324,130753
812937,61150,59963,82531
812946,35288,58646,83746
812963,62605,49027,82775
812981,57303,49176,128960
812996,46144,66524,100912
813012,38596,64582,102813
813025,49036,65320,77248
813041,54542,64464,87340
813066,61738,59982,120709
813084,56144,53048,130914
813102,53442,45294,101236
813119,42712,47720,127138
813143,42246,62526,83526
813162,55642,64199,88331
813188,50844,61207,114705
813205,44862,42900,125910
813231,38238,54570,117946
813247,56696,46466,119716
813259,61350,48284,85074
813272,60973,66119,104141
813289,41969,62407,107143
813304,53378,57594,130440
813313,42105,61437,82172
813326,47042,55159,130694
813342,43476,56813,128706
813366,52902,54674,131578
813380,41807,59310,105824
813399,51143,43097,112916
813411,57653,46065,119740
813429,50266,65740,77788
813442,59566,54712,64318
813458,46076,43888,98124
813474,50129,60997,98058
813497,49964,61930,115622
813530,45462,43772,114134
813546,47226,52312,127544
813561,42186,59990,118244
813586,54481,54136,60697
813606,57568,60624,105050
813629,39757,56598,124073
813647,43478,62378,106218
813664,59174,55578,128362
813681,45050,53784,102827
813694,49376,62630,71682
813705,50712,63262,89004
813724,59490,68386,102008
813740,48506,64704,99446
813755,62544,50540,90016
813772,51666,54802,132344
813784,49344,62760,99700
813799,52073,53610,132740
813817,58468,45518,122026
813841,50028,52188,122584
813854,46020,43351,96532
813871,42997,64119,90467
813887,46868,59480,112104
813902,58967,63973,107124
813931,63388,56210,83924
813953,42445,56827,128696
813974,40151,45472,81639
813998,45031,42027,126220
814031,62808,61452,84302
814056,60270,68021,105062
814067,35827,58403,84009
814082,39036,65150,103602
814103,38721,65809,69724
814114,37986,56437,83529
814132,51977,56881,127136
814155,37904,47845,92867
814168,38656,57082,88426
814182,54854,55212,61452
814200,59578,53494,63394
814211,50023,64471,77360
814224,43279,57457,112725
814252,57088,56464,65918
814269,43128,50862,129482
814288,36060,59249,82990
814305,49658,54600,129302
814339,44530,55422,68116
814364,40011,65829,101437
814377,47820,58900,128915
814395,58579,53315,62901
814430,57657,49695,127672
814454,59814,50871,125800
814471,46858,42606,93900
814500,59182,52358,128058
814521,58980,61210,106468
814541,37654,53769,89653
814561,57824,51308,129643
814585,36264,55848,85890
814597,48660,63814,83156
814626,61626,62514,80534
814646,50394,65392,78116
814689,43822,63278,86267
814709,61402,60500,66749
814731,62550,52638,115062
814758,60088,61878,81607
814784,64957,57726,82161
814808,63916,49579,83211
814827,38894,65245,104880
814842,52965,52675,132689
814869,42870,61950,81906
814903,61352,61224,83468
814925,54326,66836,102382
814946,40582,51867,68327
814973,39793,57934,120149
815005,51006,61591,101005
815036,62544,53316,90018
815046,55835,47541,122618
815067,43772,43607,114870
815085,62150,56125,89651
815114,37306,52394,89042
815135,65495,58081,79891
815162,45610,62724,85828
815190,62542,60202,119814
815209,43735,47595,124575
815230,38648,64612,103366
815257,51744,62544,70260
815280,49371,56303,131548
815307,43688,65369,78969
815328,44378,43452,115220
815344,61805,56430,63085
